"","rhat","neff","mean","sd","X2.5.","X25.","X50.","X75.","X97.5."
"lp_age[11]",0.999377585753913,5000,-9.79735838505823,1.57651072650232,-13.6622740473251,-10.6249247525421,-9.4819687029119,-8.63396175736446,-7.72123564791419
"lp_age[12]",0.999899370928039,4074.78478617689,-3.54645224365224,0.921781468146939,-5.62120431104097,-4.07488273916293,-3.41991718599728,-2.88413037971418,-2.11749172550055
"lp_age[13]",0.999458991588801,4899.39828700823,-9.91067536909301,1.67141560911727,-14.0043024255263,-10.7674486269146,-9.5892260190881,-8.67709678148967,-7.65175710924006
"lp_age[14]",1.00007717481231,4352.19792092304,-8.10995630214647,1.54484951429476,-11.8495572073654,-8.96039032249811,-7.80810271389163,-6.94978794586044,-6.03047679819364
"lp_age[15]",1.00013795888975,5000,-8.53675972427396,1.59770864112989,-12.6645504318474,-9.33476242274202,-8.18985431183975,-7.37445457560841,-6.51600550913736
"lp_age[16]",1.00016328923613,4732.35147974293,-4.45700027380311,1.13935935448057,-7.22217021303128,-5.08384089075511,-4.23532073300224,-3.62626601761177,-2.89723300175439
"lp_age[17]",1.00020513193523,4786.61791651759,-6.52858935052577,1.33890516012865,-9.87696149386596,-7.2314084470105,-6.26637884909462,-5.52917895538646,-4.73771498522832
"lp_age[18]",0.999959522119087,5000,-3.79282879968188,0.640882490863612,-5.40214836636146,-4.12061495387743,-3.64935807342811,-3.31937373802309,-2.97003229383427
"lp_age[19]",NA,5000,-Inf,NA,-6.64866402772057,-3.90993495834538,-2.99377357816002,-2.42367725787981,-1.80680062150473
"lp_age[20]",NA,5000,-Inf,NA,-6.86655016165671,-4.11714618045223,-3.19876272438258,-2.58780578186507,-1.94286468972169
"lp_age[21]",1.00011720093256,5000,-4.38746222002861,1.20238831758343,-7.19247896243192,-5.07960390720887,-4.21134951524137,-3.5092454788639,-2.59373219092292
"lp_age[22]",0.999525289104406,5000,-4.65924729033747,1.07036761457161,-7.21011275635368,-5.25433075346643,-4.49237329933782,-3.88330115313108,-3.04431040805481
"lp_age[23]",1.00078360581535,4520.05927814587,-4.34694924733474,1.06006822654117,-6.77390630964563,-4.95554006853479,-4.18914511763699,-3.57264684036318,-2.73080973854912
"lp_age[24]",0.99983670886881,4520.51805708728,-7.06994833907268,1.1257298696519,-9.95817371419825,-7.62493988031586,-6.81047919197182,-6.2447583091204,-5.6304354950091
"lp_age[25]",0.999768052906906,4801.74004452188,-10.0747447460377,1.52487703250779,-13.8849207625339,-10.8505388827537,-9.80439635733848,-8.99474741867402,-8.04909749083977
